time,epoch,num_iter,loss
11-13_14:48,29,12964,0.4782510086894035
11-13_14:48,29,12984,0.4852479323744773
11-13_14:48,29,13004,0.4837399634718894
11-13_14:49,29,13024,0.48419041559100146
11-13_14:49,29,13044,0.4877446570566721
11-13_14:49,29,13064,0.4852389128878711
11-13_14:49,29,13084,0.48462941116756847
11-13_14:49,29,13104,0.4847801780700681
11-13_14:50,29,13124,0.486294225129214
11-13_14:50,29,13144,0.48418180321653664
11-13_14:50,29,13164,0.48037056063230205
11-13_14:50,29,13184,0.4823909184762409
11-13_14:50,29,13204,0.48306710203488656
11-13_14:50,29,13224,0.48226594328880307
11-13_14:51,29,13244,0.47927882837898594
11-13_14:51,29,13264,0.4794656179017491
11-13_14:51,29,13284,0.4790227466507962
11-13_14:51,29,13304,0.4782896991819144
11-13_14:51,29,13324,0.47676334693318323
11-13_14:52,29,13344,0.47421486801044505
11-13_14:53,30,13369,0.49741451591253283
11-13_14:53,30,13389,0.49755287691950795
11-13_14:53,30,13409,0.46672042856613793
11-13_14:53,30,13429,0.47696096934378146
11-13_14:53,30,13449,0.47441701456904395
11-13_14:54,30,13469,0.471669369066755
11-13_14:54,30,13489,0.4741219123559339
11-13_14:54,30,13509,0.4773241401650012
11-13_14:54,30,13529,0.47658103083570796
11-13_14:54,30,13549,0.4754549757391215
11-13_14:55,30,13569,0.4754970697516744
11-13_14:55,30,13589,0.47558869899561
11-13_14:55,30,13609,0.4715705680732543
11-13_14:55,30,13629,0.472709576625909
11-13_14:55,30,13649,0.47122391854723283
11-13_14:56,30,13669,0.47094697221182275
11-13_14:56,30,13689,0.46936246020828964
11-13_14:56,30,13709,0.46881560149292145
11-13_14:56,30,13729,0.46742918565869335
11-13_14:56,30,13749,0.4690269392356276
11-13_14:57,30,13769,0.4695240661147095
11-13_14:57,30,13789,0.4704083703796971
11-13_14:58,31,13814,0.47437552958726886
11-13_14:58,31,13834,0.46626043394207956
11-13_14:58,31,13854,0.4659828652938207
11-13_14:58,31,13874,0.5321313068270682
11-13_14:58,31,13894,0.5504521098732947
11-13_14:59,31,13914,0.5340064495801926
11-13_14:59,31,13934,0.5287259508456502
11-13_14:59,31,13954,0.519292099587619
11-13_14:59,31,13974,0.5122087824675768
11-13_14:59,31,13994,0.5070470607280727
11-13_15:00,31,14014,0.5032687133008779
11-13_15:00,31,14034,0.5025917271773016
11-13_15:00,31,14054,0.49940908207343154
11-13_15:00,31,14074,0.4950615261282238
11-13_15:00,31,14094,0.4888346976538498
11-13_15:01,31,14114,0.48499535066075605
11-13_15:01,31,14134,0.4837507536744368
11-13_15:01,31,14154,0.49317714609205704
11-13_15:01,31,14174,0.49145005913941464
11-13_15:01,31,14194,0.489278840385377
11-13_15:01,31,14214,0.4865057920061403
11-13_15:02,31,14234,0.4844528934833674
11-13_15:03,32,14259,0.42693209946155547
11-13_15:03,32,14279,0.4284260384738445
11-13_15:03,32,14299,0.4365846519668896
11-13_15:03,32,14319,0.4550923544913529
11-13_15:03,32,14339,0.4510293066501616
11-13_15:04,32,14359,0.448682503774762
11-13_15:04,32,14379,0.4534402692956582
11-13_15:04,32,14399,0.45808309214189624
11-13_15:04,32,14419,0.46086377840903053
11-13_15:04,32,14439,0.4609143906086681
11-13_15:04,32,14459,0.4597072473303836
11-13_15:05,32,14479,0.4579012312615909
11-13_15:05,32,14499,0.45591779987399367
11-13_15:05,32,14519,0.4542845870235134
11-13_15:05,32,14539,0.4535322987536587
11-13_15:05,32,14559,0.4559002843219785
11-13_15:06,32,14579,0.4560803144731942
11-13_15:06,32,14599,0.45372025962505075
11-13_15:06,32,14619,0.45360274703094833
11-13_15:06,32,14639,0.4537842946872116
11-13_15:06,32,14659,0.45439695467551566
11-13_15:07,32,14679,0.4559724813157865
11-13_15:08,33,14704,0.44330366700887675
11-13_15:08,33,14724,0.43084827288985256
11-13_15:08,33,14744,0.42806503151853886
11-13_15:08,33,14764,0.43199677411466836
11-13_15:08,33,14784,0.4377470727264881
11-13_15:09,33,14804,0.44164130650460715
11-13_15:09,33,14824,0.4442171234105315
11-13_15:09,33,14844,0.45149435447528946
11-13_15:09,33,14864,0.452521171255244
11-13_15:09,33,14884,0.4520422410219905
11-13_15:10,33,14904,0.45207104987718827
11-13_15:10,33,14924,0.4508324567849437
11-13_15:10,33,14944,0.45251788479777477
11-13_15:10,33,14964,0.4506917673562253
11-13_15:10,33,14984,0.4506649227937061
11-13_15:11,33,15004,0.4499170719645916
11-13_15:11,33,15024,0.45031326421919987
11-13_15:11,33,15044,0.450918231325017
11-13_15:11,33,15064,0.44897311502381376
11-13_15:11,33,15084,0.44890897102653987
11-13_15:12,33,15104,0.4476895845362118
11-13_15:12,33,15124,0.4480682629753243
11-13_15:13,34,15149,0.4560265898704529
11-13_15:13,34,15169,0.4685487233102323
11-13_15:13,34,15189,0.4639954194426537
11-13_15:13,34,15209,0.46301932819187647
11-13_15:13,34,15229,0.4526109927892686
11-13_15:14,34,15249,0.45279576728741333
11-13_15:14,34,15269,0.45392156062381606
11-13_15:14,34,15289,0.4581614495255053
11-13_15:14,34,15309,0.4542963070174058
11-13_15:14,34,15329,0.4546226247400046
11-13_15:15,34,15349,0.45375155555931007
11-13_15:15,34,15369,0.4529056646550695
11-13_15:15,34,15389,0.45184315345608267
11-13_15:15,34,15409,0.4499651518251214
11-13_15:15,34,15429,0.4513518679141998
11-13_15:15,34,15449,0.45080098183825607
11-13_15:16,34,15469,0.4503260975374894
11-13_15:16,34,15489,0.4502468817763857
11-13_15:16,34,15509,0.4488751282817438
11-13_15:16,34,15529,0.4479936549812554
11-13_15:16,34,15549,0.44675254012857146
11-13_15:17,34,15569,0.44682932665402214
11-13_15:18,35,15594,0.4406858384609223
11-13_15:18,35,15614,0.43332775235176085
11-13_15:18,35,15634,0.4457996139923732
11-13_15:18,35,15654,0.4412903532385826
11-13_15:18,35,15674,0.4420178186893463
11-13_15:18,35,15694,0.4418498086432615
11-13_15:19,35,15714,0.4383770028395312
11-13_15:19,35,15734,0.43865850260481243
11-13_15:19,35,15754,0.4365590268539058
11-13_15:19,35,15774,0.4366786793619395
11-13_15:19,35,15794,0.4379256952215325
11-13_15:20,35,15814,0.43906666729599236
11-13_15:20,35,15834,0.4398988014803482
11-13_15:20,35,15854,0.4366264392222676
11-13_15:20,35,15874,0.4379666233559447
11-13_15:20,35,15894,0.44103384013287694
11-13_15:21,35,15914,0.44272572656764686
11-13_15:21,35,15934,0.4420413576066492
11-13_15:21,35,15954,0.44128637113853475
11-13_15:21,35,15974,0.44418194476515027
11-13_15:21,35,15994,0.44332216442340877
11-13_15:22,35,16014,0.44178960035470377
11-13_15:22,36,16039,0.4592944622039795
11-13_15:23,36,16059,0.4436502754688263
11-13_15:23,36,16079,0.42985420698920884
11-13_15:23,36,16099,0.4302057085558771
11-13_15:23,36,16119,0.4354316140711307
11-13_15:23,36,16139,0.43837964348495
11-13_15:24,36,16159,0.4392795160412788
11-13_15:24,36,16179,0.4363120315596461
11-13_15:24,36,16199,0.43720048252079224
11-13_15:24,36,16219,0.4340887406468391
11-13_15:24,36,16239,0.43238733661445705
11-13_15:25,36,16259,0.43331362772732973
11-13_15:25,36,16279,0.43254877368991196
11-13_15:25,36,16299,0.4333611733679261
11-13_15:25,36,16319,0.4358227975666524
11-13_15:25,36,16339,0.4383479659911246
11-13_15:26,36,16359,0.43922453106326226
11-13_15:26,36,16379,0.4397869526098173
11-13_15:26,36,16399,0.43837673377833886
11-13_15:26,36,16419,0.43720001552253984
11-13_15:26,36,16439,0.4390409814814728
11-13_15:27,36,16459,0.4389576646414671
11-13_15:27,37,16484,0.42148295715451234
11-13_15:28,37,16504,0.437638634070754
11-13_15:28,37,16524,0.4309731237590313
11-13_15:28,37,16544,0.42326450776308777
11-13_15:28,37,16564,0.4311331929266452
11-13_15:28,37,16584,0.4346577124049265
11-13_15:29,37,16604,0.4330680543822901
11-13_15:29,37,16624,0.4278162318281829
11-13_15:29,37,16644,0.42958822357985704
11-13_15:29,37,16664,0.42884471483528613
11-13_15:29,37,16684,0.42969629649411545
11-13_15:30,37,16704,0.4275004511078199
11-13_15:30,37,16724,0.4297193817221201
11-13_15:30,37,16744,0.4296347995953899
11-13_15:30,37,16764,0.4283766565720239
11-13_15:30,37,16784,0.43102850718423713
11-13_15:31,37,16804,0.43307138208080714
11-13_15:31,37,16824,0.4349192616840201
11-13_15:31,37,16844,0.4336177427517739
11-13_15:31,37,16864,0.43399500411003816
11-13_15:31,37,16884,0.43584806794921555
11-13_15:31,37,16904,0.4337032396007666
11-13_15:32,38,16929,0.42342143803834914
11-13_15:33,38,16949,0.41504183411598206
11-13_15:33,38,16969,0.4226005281011264
11-13_15:33,38,16989,0.44002936743199833
11-13_15:33,38,17009,0.4384227843582631
11-13_15:33,38,17029,0.43731182056168716
11-13_15:33,38,17049,0.43560594682182585
11-13_15:34,38,17069,0.44021789375692605
11-13_15:34,38,17089,0.4370689911974801
11-13_15:34,38,17109,0.43487519949674597
11-13_15:34,38,17129,0.4315460582348432
11-13_15:34,38,17149,0.43341619061927
11-13_15:35,38,17169,0.4321299094420213
11-13_15:35,38,17189,0.43169369181352
11-13_15:35,38,17209,0.43023297036687536
11-13_15:35,38,17229,0.43071232638321816
11-13_15:35,38,17249,0.42800147174035813
11-13_15:36,38,17269,0.42999475896358497
11-13_15:36,38,17289,0.43019221589753515
11-13_15:36,38,17309,0.4294433655217291
11-13_15:36,38,17329,0.430496260630233
11-13_15:36,38,17349,0.42937102988362313
11-13_15:37,39,17374,0.4611846506595612
11-13_15:38,39,17394,0.4409838855266571
11-13_15:38,39,17414,0.43227879901727045
11-13_15:38,39,17434,0.42651496697217234
11-13_15:38,39,17454,0.42233392223715777
11-13_15:38,39,17474,0.425750947371125
11-13_15:39,39,17494,0.42692480225648183
11-13_15:39,39,17514,0.4276426329277454
11-13_15:39,39,17534,0.4301459732155004
11-13_15:39,39,17554,0.4307523330301045
11-13_15:39,39,17574,0.4310299647802656
11-13_15:40,39,17594,0.4289565161491434
11-13_15:40,39,17614,0.43149697281993343
11-13_15:40,39,17634,0.43069922402501093
11-13_15:40,39,17654,0.42884770174821196
11-13_15:40,39,17674,0.4267272047232834
11-13_15:41,39,17694,0.4252765445586511
11-13_15:41,39,17714,0.42731015454563814
11-13_15:41,39,17734,0.4249196815647577
11-13_15:41,39,17754,0.4237252496927976
11-13_15:41,39,17774,0.42133509342869113
11-13_15:42,39,17794,0.42109689539806405
11-13_15:42,40,17819,0.411018269509077
11-13_15:43,40,17839,0.4186533045023679
11-13_15:43,40,17859,0.4306205379466215
11-13_15:43,40,17879,0.43435656707733866
11-13_15:43,40,17899,0.4229128013551235
11-13_15:43,40,17919,0.42097562663257115
11-13_15:44,40,17939,0.4185413617108549
11-13_15:44,40,17959,0.4193205299787222
11-13_15:44,40,17979,0.41882627564999775
11-13_15:44,40,17999,0.4210652720183133
11-13_15:44,40,18019,0.4207652568139812
11-13_15:45,40,18039,0.41881940681487306
11-13_15:45,40,18059,0.4286474356857628
11-13_15:45,40,18079,0.42519919430570935
11-13_15:45,40,18099,0.42322360460956876
11-13_15:45,40,18119,0.42242070748470706
11-13_15:45,40,18139,0.4237856276333329
11-13_15:46,40,18159,0.4229031361639497
11-13_15:46,40,18179,0.42434474951342505
11-13_15:46,40,18199,0.42227054826915233
11-13_15:46,40,18219,0.42168267798565656
11-13_15:46,40,18239,0.421964155780998
11-13_15:47,41,18264,0.4588305324316025
11-13_15:48,41,18284,0.4318284302949906
11-13_15:48,41,18304,0.4228410149614017
11-13_15:48,41,18324,0.41717657130211605
11-13_15:48,41,18344,0.4114103962481023
11-13_15:48,41,18364,0.4090025264769794
11-13_15:48,41,18384,0.4119792068643231
11-13_15:49,41,18404,0.4151217347942294
11-13_15:49,41,18424,0.41598535039358675
11-13_15:49,41,18444,0.4139670349657536
11-13_15:49,41,18464,0.42037897475741126
11-13_15:49,41,18484,0.4203314592440923
11-13_15:50,41,18504,0.4194554723226108
11-13_15:50,41,18524,0.4174610653093885
11-13_15:50,41,18544,0.41566892310977005
11-13_15:50,41,18564,0.41428105705417706
11-13_15:50,41,18584,0.4123446523704951
11-13_15:51,41,18604,0.41278405259880785
11-13_15:51,41,18624,0.4124112470761728
11-13_15:51,41,18644,0.4120845508202912
11-13_15:51,41,18664,0.41191019561319137
11-13_15:51,41,18684,0.41111095415597626
11-13_15:52,42,18709,0.42003082260489466
11-13_15:53,42,18729,0.42069523669779296
11-13_15:53,42,18749,0.4230284012854098
11-13_15:53,42,18769,0.41925694663077584
11-13_15:53,42,18789,0.42077214866876606
11-13_15:53,42,18809,0.42136903752883276
11-13_15:54,42,18829,0.41829773890120636
11-13_15:54,42,18849,0.42308838814496996
11-13_15:54,42,18869,0.4195824196769132
11-13_15:54,42,18889,0.4154333779960871
11-13_15:54,42,18909,0.41655728972770956
11-13_15:55,42,18929,0.41664309805879995
11-13_15:55,42,18949,0.4173648251936988
11-13_15:55,42,18969,0.41550208926200893
11-13_15:55,42,18989,0.41397030815482166
11-13_15:55,42,19009,0.41409140462055816
11-13_15:56,42,19029,0.4124709567164675
11-13_15:56,42,19049,0.41031106780800586
11-13_15:56,42,19069,0.4106347399714749
11-13_15:56,42,19089,0.4104847328364852
11-13_15:56,42,19109,0.4097029545832251
11-13_15:56,42,19129,0.41152865852821974
11-13_15:58,43,19154,0.3828537590801716
11-13_15:58,43,19174,0.3923575844615698
11-13_15:58,43,19194,0.3789604187011718
11-13_15:58,43,19214,0.3818168971687555
11-13_15:58,43,19234,0.38685527145862575
11-13_15:58,43,19254,0.39025608872373896
11-13_15:59,43,19274,0.39064761613096516
11-13_15:59,43,19294,0.39601003434509036
11-13_15:59,43,19314,0.3968214121129777
11-13_15:59,43,19334,0.40006758689880373
11-13_15:59,43,19354,0.39977002550255175
11-13_16:00,43,19374,0.39874216224998243
11-13_16:00,43,19394,0.3974815505628402
11-13_16:00,43,19414,0.39759593323937475
11-13_16:00,43,19434,0.39791750391324343
11-13_16:00,43,19454,0.39800385283306233
11-13_16:01,43,19474,0.401419479882016
11-13_16:01,43,19494,0.4003451968646713
11-13_16:01,43,19514,0.4007100920928153
11-13_16:01,43,19534,0.4022503032535314
11-13_16:01,43,19554,0.40294499631438924
11-13_16:02,43,19574,0.40030611651864906
11-13_16:02,44,19599,0.3898134112358093
11-13_16:03,44,19619,0.3986600056290627
11-13_16:03,44,19639,0.4004521223405997
11-13_16:03,44,19659,0.3965613959357142
11-13_16:03,44,19679,0.39390951693058013
11-13_16:03,44,19699,0.4000374458730221
11-13_16:04,44,19719,0.3937236580465521
11-13_16:04,44,19739,0.3972832431085408
11-13_16:04,44,19759,0.40041364704569177
11-13_16:04,44,19779,0.3999981021136044
11-13_16:04,44,19799,0.39682571271603756
11-13_16:05,44,19819,0.3912605320413908
11-13_16:05,44,19839,0.3927536705365548
11-13_16:05,44,19859,0.39374013500554217
11-13_16:05,44,19879,0.39400173962116236
11-13_16:05,44,19899,0.393333081016317
11-13_16:06,44,19919,0.39248831276507923
11-13_16:06,44,19939,0.39342685606744543
11-13_16:06,44,19959,0.395672333240509
11-13_16:06,44,19979,0.3952923576533794
11-13_16:06,44,19999,0.39534119903331694
11-13_16:07,44,20019,0.39482449333776115
11-13_16:08,45,20044,0.404625701904297
11-13_16:08,45,20064,0.3882298257201911
11-13_16:08,45,20084,0.39221476539969435
11-13_16:08,45,20104,0.38947059977799653
11-13_16:08,45,20124,0.389485375136137
11-13_16:09,45,20144,0.39220528416335576
11-13_16:09,45,20164,0.3944136691944939
11-13_16:09,45,20184,0.3945585169829427
11-13_16:09,45,20204,0.4014497779309749
11-13_16:09,45,20224,0.4024680548906326
11-13_16:09,45,20244,0.4024228706278584
11-13_16:10,45,20264,0.4022297242656349
11-13_16:10,45,20284,0.40140210877244276
11-13_16:10,45,20304,0.3981850670916693
11-13_16:10,45,20324,0.39834531073768925
11-13_16:10,45,20344,0.3976918584201483
11-13_16:11,45,20364,0.39787330658120257
11-13_16:11,45,20384,0.3969995039618677
11-13_16:11,45,20404,0.3955087819773898
11-13_16:11,45,20424,0.3961009125038979
11-13_16:11,45,20444,0.3978463071087995
11-13_16:12,45,20464,0.39617072502997785
11-13_16:12,46,20489,0.41764333769679063
11-13_16:13,46,20509,0.3982419550418853
11-13_16:13,46,20529,0.4011536265412966
11-13_16:13,46,20549,0.41202077195048337
11-13_16:13,46,20569,0.4094863423705101
11-13_16:13,46,20589,0.402775690332055
11-13_16:14,46,20609,0.39997706466487465
11-13_16:14,46,20629,0.3968020483851432
11-13_16:14,46,20649,0.3993326695428953
11-13_16:14,46,20669,0.3986235806345938
11-13_16:14,46,20689,0.3946062919091094
11-13_16:15,46,20709,0.3949584649875759
11-13_16:15,46,20729,0.39789760152880954
11-13_16:15,46,20749,0.3994461801435265
11-13_16:15,46,20769,0.39878233402967445
11-13_16:15,46,20789,0.3974730549380182
11-13_16:16,46,20809,0.39564670556608345
11-13_16:16,46,20829,0.39293465800583344
11-13_16:16,46,20849,0.39282322812237225
11-13_16:16,46,20869,0.393405607305467
11-13_16:16,46,20889,0.3910989560186862
11-13_16:17,46,20909,0.3916945875706998
11-13_16:17,47,20934,0.4145634680986405
11-13_16:18,47,20954,0.39884300976991655
11-13_16:18,47,20974,0.39362746377786006
11-13_16:18,47,20994,0.39152093492448325
11-13_16:18,47,21014,0.3910692003369331
11-13_16:18,47,21034,0.39641572162508965
11-13_16:19,47,21054,0.39101612227303645
11-13_16:19,47,21074,0.3882310779765249
11-13_16:19,47,21094,0.3862160291936663
11-13_16:19,47,21114,0.38418879784643656
11-13_16:19,47,21134,0.38384133672172377
11-13_16:20,47,21154,0.38374949625382826
11-13_16:20,47,21174,0.3868990788666101
11-13_16:20,47,21194,0.3877451463469438
11-13_16:20,47,21214,0.3856504212319852
11-13_16:20,47,21234,0.38697991217486566
11-13_16:21,47,21254,0.3855632859994386
11-13_16:21,47,21274,0.3854373671114447
11-13_16:21,47,21294,0.38547412855060503
11-13_16:21,47,21314,0.38609662115573906
11-13_16:21,47,21334,0.386760086601689
11-13_16:21,47,21354,0.3863342339342293
11-13_16:22,48,21379,0.37614568471908566
11-13_16:23,48,21399,0.35937874205410475
11-13_16:23,48,21419,0.35471697772542643
11-13_16:23,48,21439,0.3668133722618223
11-13_16:23,48,21459,0.3775591234862805
11-13_16:23,48,21479,0.3830737683922052
11-13_16:24,48,21499,0.38007814341357765
11-13_16:24,48,21519,0.38343254933133714
11-13_16:24,48,21539,0.38569876659247604
11-13_16:24,48,21559,0.3859350888431072
11-13_16:24,48,21579,0.38509426577524697
11-13_16:25,48,21599,0.3856713794171808
11-13_16:25,48,21619,0.38600177753430126
11-13_16:25,48,21639,0.3877659398530208
11-13_16:25,48,21659,0.38951123575369484
11-13_16:25,48,21679,0.3884445277508345
11-13_16:26,48,21699,0.38863231684355143
11-13_16:26,48,21719,0.3892062104410592
11-13_16:26,48,21739,0.38829559699485133
11-13_16:26,48,21759,0.38627519831061335
11-13_16:26,48,21779,0.3858183632294334
11-13_16:27,48,21799,0.3850286888805301
11-13_16:28,49,21824,0.33894184529781335
11-13_16:28,49,21844,0.3555635120719672
11-13_16:28,49,21864,0.35710798179109904
11-13_16:28,49,21884,0.3631773326545954
11-13_16:28,49,21904,0.36450830131769174
11-13_16:29,49,21924,0.35893011080722004
11-13_16:29,49,21944,0.36822933128901886
11-13_16:29,49,21964,0.36899614408612247
11-13_16:29,49,21984,0.3704607796337869
11-13_16:29,49,22004,0.37418700799345966
11-13_16:30,49,22024,0.37771607948975117
11-13_16:30,49,22044,0.37928624339401706
11-13_16:30,49,22064,0.3780225927440018
11-13_16:30,49,22084,0.3785250176808662
11-13_16:30,49,22104,0.3770249433815477
11-13_16:30,49,22124,0.37703703795559684
11-13_16:31,49,22144,0.3771661985008154
11-13_16:31,49,22164,0.3798964775270886
11-13_16:31,49,22184,0.378882110589429
11-13_16:31,49,22204,0.37801137208938607
11-13_16:31,49,22224,0.3787509350549608
11-13_16:32,49,22244,0.3787791519002483
11-13_16:33,50,22269,0.34122932031750686
11-13_16:33,50,22289,0.3818756807595492
11-13_16:33,50,22309,0.3774547410507997
11-13_16:33,50,22329,0.3741687973961233
11-13_16:33,50,22349,0.37113212510943405
11-13_16:34,50,22369,0.36765835148592785
11-13_16:34,50,22389,0.3711523914975779
11-13_16:34,50,22409,0.37410777891054736
11-13_16:34,50,22429,0.3741475749346943
11-13_16:34,50,22449,0.3791811378300187
11-13_16:35,50,22469,0.37843956419012736
11-13_16:35,50,22489,0.37911844427386887
11-13_16:35,50,22509,0.37924774105732234
11-13_16:35,50,22529,0.37556527395333544
11-13_16:35,50,22549,0.37604705125093446
11-13_16:35,50,22569,0.37704987740144125
11-13_16:36,50,22589,0.3755652480265671
11-13_16:36,50,22609,0.37637079697516207
11-13_16:36,50,22629,0.37542217836568204
11-13_16:36,50,22649,0.3756651310995219
11-13_16:36,50,22669,0.3760394957803542
11-13_16:37,50,22689,0.3752181943167338
11-13_16:38,51,22714,0.3910673275589943
11-13_16:38,51,22734,0.40445480942726136
11-13_16:38,51,22754,0.4069069127241772
11-13_16:38,51,22774,0.3954409956932069
11-13_16:38,51,22794,0.38749427184462554
11-13_16:38,51,22814,0.38199390135705485
11-13_16:39,51,22834,0.38134436373199754
11-13_16:39,51,22854,0.3817944914102557
11-13_16:39,51,22874,0.38079015074504774
11-13_16:39,51,22894,0.38077295415103474
11-13_16:39,51,22914,0.37914553467523004
11-13_16:40,51,22934,0.38220961658904984
11-13_16:40,51,22954,0.3815111478360803
11-13_16:40,51,22974,0.3786200041217466
11-13_16:40,51,22994,0.37707913666963594
11-13_16:40,51,23014,0.3776699138339609
11-13_16:41,51,23034,0.37649000523721476
11-13_16:41,51,23054,0.3762592766433954
11-13_16:41,51,23074,0.3763073639257959
11-13_16:41,51,23094,0.376938764937222
11-13_16:41,51,23114,0.377008338769277
11-13_16:42,51,23134,0.3756403724916957
11-13_16:42,52,23159,0.3566460564732551
11-13_16:43,52,23179,0.3477550026029349
11-13_16:43,52,23199,0.35465669706463815
11-13_16:43,52,23219,0.3544726392254234
11-13_16:43,52,23239,0.3627055855095388
11-13_16:43,52,23259,0.3696994294722875
11-13_16:44,52,23279,0.375156762025186
11-13_16:44,52,23299,0.3749220960773527
11-13_16:44,52,23319,0.37485043878356616
11-13_16:44,52,23339,0.37939865730702865
11-13_16:44,52,23359,0.37870916656472453
11-13_16:45,52,23379,0.378709808550775
11-13_16:45,52,23399,0.3775718941138341
11-13_16:45,52,23419,0.37482258475252556
11-13_16:45,52,23439,0.3715755821764468
11-13_16:45,52,23459,0.37339029437862326
11-13_16:46,52,23479,0.37359994448283124
11-13_16:46,52,23499,0.3733781903154318
11-13_16:46,52,23519,0.3727383870435388
11-13_16:46,52,23539,0.3712796475365757
11-13_16:46,52,23559,0.37086236285311824
11-13_16:47,52,23579,0.37295191541991446
11-13_16:48,53,23604,0.3643696203827858
11-13_16:48,53,23624,0.37150538638234143
11-13_16:48,53,23644,0.3708527095615864
11-13_16:48,53,23664,0.3643689854070544
11-13_16:48,53,23684,0.374583228379488
11-13_16:49,53,23704,0.365652043869098
11-13_16:49,53,23724,0.3623482612626894
11-13_16:49,53,23744,0.37018965408205984
11-13_16:49,53,23764,0.3668951043652163
11-13_16:49,53,23784,0.3678364156931637
11-13_16:50,53,23804,0.367634398083795
11-13_16:50,53,23824,0.36692200756321336
11-13_16:50,53,23844,0.36596034209315575
11-13_16:50,53,23864,0.36287633100790617
11-13_16:50,53,23884,0.36431050901611634
11-13_16:50,53,23904,0.3667361354921012
11-13_16:51,53,23924,0.3646301080637117
11-13_16:51,53,23944,0.36208360584245775
11-13_16:51,53,23964,0.3621595357201601
11-13_16:51,53,23984,0.3625482370518148
11-13_16:51,53,24004,0.36193313994223153
11-13_16:52,53,24024,0.3618400100110606
11-13_16:53,54,24049,0.36205468922853473
11-13_16:53,54,24069,0.3601301766932011
11-13_16:53,54,24089,0.36457728619376817
11-13_16:53,54,24109,0.3494106344878674
11-13_16:53,54,24129,0.35481274291872983
11-13_16:53,54,24149,0.35070452702542154
11-13_16:54,54,24169,0.3529726104012559
11-13_16:54,54,24189,0.3533045203424992
11-13_16:54,54,24209,0.3573284690578779
11-13_16:54,54,24229,0.35839353375136856
11-13_16:54,54,24249,0.36319946599277575
11-13_16:55,54,24269,0.36166597250849003
11-13_16:55,54,24289,0.3595438169172176
11-13_16:55,54,24309,0.3616113748401401
11-13_16:55,54,24329,0.36222955172260585
11-13_16:55,54,24349,0.36322326306253655
11-13_16:56,54,24369,0.3613990738111382
11-13_16:56,54,24389,0.36063797308338996
11-13_16:56,54,24409,0.35997272859278445
11-13_16:56,54,24429,0.3610832405462858
11-13_16:56,54,24449,0.35916533977502846
11-13_16:57,54,24469,0.3585132800719952
11-13_16:57,55,24494,0.360288429260254
11-13_16:58,55,24514,0.35542295500636106
11-13_16:58,55,24534,0.3504496092597643
11-13_16:58,55,24554,0.3458456711843608
11-13_16:58,55,24574,0.35088969558477395
11-13_16:58,55,24594,0.34930662984649336
11-13_16:59,55,24614,0.34807746772255216
11-13_16:59,55,24634,0.34503194699063894
11-13_16:59,55,24654,0.34688283999760944
11-13_16:59,55,24674,0.34640630871057515
11-13_16:59,55,24694,0.34945742569186466
11-13_17:00,55,24714,0.34924882650375366
11-13_17:00,55,24734,0.3489770441101147
11-13_17:00,55,24754,0.35441674962639796
11-13_17:00,55,24774,0.35502093225717535
11-13_17:00,55,24794,0.35737652359530325
11-13_17:01,55,24814,0.3564356667592244
11-13_17:01,55,24834,0.35718704097800774
11-13_17:01,55,24854,0.35717138518628305
11-13_17:01,55,24874,0.35773283407092077
11-13_17:01,55,24894,0.3572008775813236
11-13_17:02,55,24914,0.35818239975381944
11-13_17:02,56,24939,0.351822816580534
11-13_17:03,56,24959,0.34716186225414275
11-13_17:03,56,24979,0.35387057065963756
11-13_17:03,56,24999,0.356628879904747
11-13_17:03,56,25019,0.35947852775454525
11-13_17:03,56,25039,0.3588954212764898
11-13_17:04,56,25059,0.358537300995418
11-13_17:04,56,25079,0.3556954897940159
11-13_17:04,56,25099,0.3558651010195414
11-13_17:04,56,25119,0.3554868735373021
11-13_17:04,56,25139,0.3524092129008338
11-13_17:05,56,25159,0.35192181840538983
11-13_17:05,56,25179,0.35309689858785037
11-13_17:05,56,25199,0.35430114200072627
11-13_17:05,56,25219,0.35376450111468627
11-13_17:05,56,25239,0.35462372163310646
11-13_17:05,56,25259,0.35390171728589964
11-13_17:06,56,25279,0.35400709265636077
11-13_17:06,56,25299,0.35329391246563524
11-13_17:06,56,25319,0.3523479267582299
11-13_17:06,56,25339,0.35262272106040105
11-13_17:06,56,25359,0.3525253744287925
11-13_17:07,57,25384,0.3701513037085533
11-13_17:08,57,25404,0.373258189857006
11-13_17:08,57,25424,0.3615303173661232
11-13_17:08,57,25444,0.3477184742689133
11-13_17:08,57,25464,0.3547899881005287
11-13_17:08,57,25484,0.3539227548986673
11-13_17:09,57,25504,0.3539073965379168
11-13_17:09,57,25524,0.35219101682305326
11-13_17:09,57,25544,0.3499959380262427
11-13_17:09,57,25564,0.35089320942759505
11-13_17:09,57,25584,0.35107574733820823
11-13_17:09,57,25604,0.35344917637606454
11-13_17:10,57,25624,0.3523318246580087
11-13_17:10,57,25644,0.352907169503825
11-13_17:10,57,25664,0.35536215007305155
11-13_17:10,57,25684,0.35642916928045454
11-13_17:10,57,25704,0.356154328540844
11-13_17:11,57,25724,0.3538526967995696
11-13_17:11,57,25744,0.35396878982060825
11-13_17:11,57,25764,0.3531791007891297
11-13_17:11,57,25784,0.3542154411829653
11-13_17:11,57,25804,0.35303277254781945
11-13_17:12,58,25829,0.39980607628822323
